,order_date,sales_qty,sales_amount,currency,user_id,r_id
139523,2020-01-16,50,37500,"INR",54683,556044.0
139524,2020-01-20,23,14000,"INR",85074,249354.0
139525,2020-05-28,13,9333,"INR",1144,556151.0
139526,2017-10-05,1,2185,"INR",7959,457879.0
139527,2017-10-06,1,1458,"INR",37658,412888.0
139528,2017-10-06,3,9528,"INR",42709,513104.0
139529,2017-10-06,23,45981,"INR",45054,65028.0
139530,2017-10-09,1,657,"INR",38713,185803.0
139531,2017-10-10,1,0,"INR",23122,511046.0
139532,2017-10-10,30,48056,"INR",17492,423422.0
139533,2017-10-10,7,11315,"INR",44759,205417.0
139534,2017-10-11,4,9472,"INR",5784,228778.0
139535,2017-10-11,1,741,"INR",40656,503899.0
139536,2017-10-11,3,9528,"INR",53242,298882.0
139537,2017-10-11,30,46037,"INR",40019,112307.0
139538,2017-10-12,1,1315,"INR",38803,506804.0
139539,2017-10-12,1,2028,"INR",86955,138863.0
139540,2017-10-13,1,727,"INR",84351,217637.0
139541,2017-10-13,1,2630,"INR",5586,490697.0
139542,2017-10-13,3,4042,"INR",92914,138866.0
139543,2017-10-16,1,0,"INR",71904,161742.0
139544,2017-10-16,1,741,"INR",59971,160652.0
139545,2017-10-16,1,1972,"INR",68144,482825.0
139546,2017-10-16,14,27324,"INR",36813,133179.0
139547,2017-10-18,1,2185,"INR",62631,467569.0
139548,2017-10-18,3,9528,"INR",90085,146006.0
139549,2017-10-19,1,1315,"INR",95649,78336.0
139550,2017-10-19,3,5657,"INR",83400,503770.0
139551,2017-10-20,3,7806,"INR",43697,424877.0
139552,2017-10-20,1,727,"INR",20199,89103.0
139553,2017-10-20,1,2630,"INR",9435,95932.0
139554,2017-10-20,3,7532,"INR",68161,567028.0
139555,2017-10-23,2,3644,"INR",43516,221928.0
139556,2017-10-24,30,48056,"INR",24899,316581.0
139557,2017-10-25,1,2185,"INR",81558,489446.0
139558,2017-10-25,1,2630,"INR",85914,355543.0
139559,2017-10-25,2,2347,"INR",38593,116846.0
139560,2017-10-26,1,1014,"INR",34420,118906.0
139561,2017-10-26,30,46037,"INR",97972,79331.0
139562,2017-10-26,7,11315,"INR",47611,116850.0
139563,2017-10-27,1,657,"INR",53780,421777.0
139564,2017-10-27,7,15065,"INR",2356,488363.0
139565,2017-10-27,3,4046,"INR",98553,548357.0
139566,2017-10-27,4,4699,"INR",87941,70522.0
139567,2017-10-30,7,15616,"INR",15198,452154.0
139568,2017-10-30,1,1458,"INR",12670,431456.0
139569,2017-10-30,1,1972,"INR",64643,70761.0
139570,2017-10-30,8,15616,"INR",90968,158998.0
139571,2017-11-01,1,505,"INR",36286,445620.0
139572,2017-11-02,1,657,"INR",6302,420577.0
139573,2017-11-02,8,15616,"INR",51450,444885.0
139574,2017-11-02,5,8139,"INR",97299,500286.0
139575,2017-11-02,3,5657,"INR",16350,491630.0
139576,2017-11-03,25,48611,"INR",4463,504882.0
139577,2017-11-03,2,2532,"INR",36109,94706.0
139578,2017-11-06,1,1315,"INR",45832,70757.0
139579,2017-11-07,1,0,"INR",46681,70518.0
139580,2017-11-07,3,2819,"INR",3764,105836.0
139581,2017-11-08,1,727,"INR",54538,70657.0
139582,2017-11-08,5,6750,"INR",55037,512174.0
139583,2017-11-09,1,657,"INR",7588,516899.0
139584,2017-11-09,1,1519,"INR",36915,537435.0
139585,2017-11-09,5,8139,"INR",78600,563921.0
139586,2017-11-09,3,5657,"INR",74413,579392.0
139587,2017-11-10,2,4370,"INR",7061,401752.0
139588,2017-11-10,3,7532,"INR",67351,359804.0
139589,2017-11-10,4,5569,"INR",84493,488577.0
139590,2017-11-10,30,48056,"INR",76069,145232.0
139591,2017-11-13,1,657,"INR",18342,78140.0
139592,2017-11-13,1,2264,"INR",63462,480610.0
139593,2017-11-14,3,6569,"INR",62564,468600.0
139594,2017-11-14,27,46306,"INR",15300,83612.0
139595,2017-11-14,30,46037,"INR",68173,83857.0
139596,2017-11-14,1,565,"INR",40907,421796.0
139597,2017-11-14,113,172134,"INR",76196,504794.0
139598,2017-11-14,3,5657,"INR",51285,125535.0
139599,2017-11-15,4,8014,"INR",24214,379300.0
139600,2017-11-15,3,9528,"INR",906,103504.0
139601,2017-11-16,1,1315,"INR",17418,390426.0
139602,2017-11-16,3,4069,"INR",55790,488210.0
139603,2017-11-16,3,5657,"INR",88980,503690.0
139604,2017-11-17,2,3287,"INR",21029,66162.0
139605,2017-11-20,1,0,"INR",67929,314480.0
139606,2017-11-20,1,657,"INR",72496,214074.0
139607,2017-11-20,5,8139,"INR",82785,65404.0
139608,2017-11-21,1,0,"INR",65351,96386.0
139609,2017-11-21,2,3644,"INR",13948,408520.0
139610,2017-11-21,1,657,"INR",58551,441110.0
139611,2017-11-22,1,1458,"INR",90809,205488.0
139612,2017-11-22,3,9528,"INR",34149,327562.0
139613,2017-11-22,2,3287,"INR",73094,158293.0
139614,2017-11-22,8,15616,"INR",44956,79815.0
139615,2017-11-22,7,15065,"INR",87253,490511.0
139616,2017-11-22,3,5657,"INR",11686,547966.0
139617,2017-11-23,1,2912,"INR",87872,339770.0
139618,2017-11-23,1,1009,"INR",15387,560722.0
139619,2017-11-24,1,1972,"INR",73366,217351.0
139620,2017-11-24,1,1514,"INR",38986,420782.0
139621,2017-11-27,1,1315,"INR",34729,148131.0
139622,2017-11-27,8,15616,"INR",67946,440001.0
139623,2017-11-27,8,12208,"INR",85960,97221.0
139624,2017-11-28,1,0,"INR",23034,76891.0
139625,2017-11-28,3,9528,"INR",49862,444840.0
139626,2017-11-28,2,2699,"INR",13287,534548.0
139627,2017-11-28,3,5657,"INR",9252,114463.0
139628,2017-11-29,1,2185,"INR",46416,532007.0
139629,2017-11-29,6,11713,"INR",52653,136277.0
139630,2017-11-29,3,5657,"INR",26301,140405.0
139631,2017-11-30,1,1315,"INR",36670,199952.0
139632,2017-11-30,30,46037,"INR",94850,525921.0
139633,2017-12-01,1,727,"INR",6767,116869.0
139634,2017-12-01,26,50583,"INR",30665,480931.0
139635,2017-12-01,1,1009,"INR",74228,391428.0
139636,2017-12-01,30,48056,"INR",22645,442462.0
139637,2017-12-01,1,394,"INR",63415,77535.0
139638,2017-12-04,1,657,"INR",70640,88668.0
139639,2017-12-04,5,8139,"INR",20575,77536.0
139640,2017-12-04,1,1310,"INR",82758,474246.0
139641,2017-12-05,1,0,"INR",95331,454558.0
139642,2017-12-05,3,9528,"INR",71265,87334.0
139643,2017-12-05,1,1972,"INR",74984,170067.0
139644,2017-12-05,1,847,"INR",34597,543481.0
139645,2017-12-06,4,8741,"INR",17456,140417.0
139646,2017-12-06,1,1972,"INR",98210,87330.0
139647,2017-12-06,3,9528,"INR",27997,571757.0
139648,2017-12-06,1,1176,"INR",75363,434702.0
139649,2017-12-07,1,657,"INR",77711,457927.0
139650,2017-12-07,1,1519,"INR",3030,560504.0
139651,2017-12-08,3,7806,"INR",59411,389375.0
139652,2017-12-08,1,1315,"INR",43343,420682.0
139653,2017-12-08,10,22597,"INR",55217,421650.0
139654,2017-12-08,1,2019,"INR",87249,87329.0
139655,2017-12-09,30,46037,"INR",3972,105853.0
139656,2017-12-11,1,657,"INR",11171,65682.0
139657,2017-12-11,2,3394,"INR",2634,185749.0
139658,2017-12-12,1,0,"INR",12826,104342.0
139659,2017-12-12,3,5657,"INR",28871,504927.0
139660,2017-12-13,1,1454,"INR",8879,441782.0
139661,2017-12-13,1,1972,"INR",22316,380580.0
139662,2017-12-14,1,727,"INR",87391,526961.0
139663,2017-12-14,1,657,"INR",69959,579769.0
139664,2017-12-14,8,13273,"INR",9398,114394.0
139665,2017-12-14,1,505,"INR",14937,380467.0
139666,2017-12-14,30,46037,"INR",99714,93902.0
139667,2017-12-15,2,5102,"INR",52778,511699.0
139668,2017-12-15,1,2630,"INR",89458,164809.0
139669,2017-12-15,3,7532,"INR",92909,185635.0
139670,2017-12-15,1,1514,"INR",27882,536772.0
139671,2017-12-18,5,10509,"INR",75576,65694.0
139672,2017-12-18,8,12208,"INR",55376,495164.0
139673,2017-12-19,1,1315,"INR",86071,396708.0
139674,2017-12-20,3,5829,"INR",33471,427378.0
139675,2017-12-20,2,3287,"INR",43311,125150.0
139676,2017-12-20,20,33944,"INR",33897,442870.0
139677,2017-12-22,4,8014,"INR",56420,125149.0
139678,2017-12-22,6,9954,"INR",83591,86138.0
139679,2017-12-22,2,2528,"INR",14990,157031.0
139680,2017-12-26,1,722,"INR",3532,361957.0
139681,2017-12-27,1,0,"INR",6451,79606.0
139682,2017-12-27,1,1458,"INR",56066,87342.0
139683,2017-12-27,1,1315,"INR",37763,138770.0
139684,2017-12-27,30,46037,"INR",31238,507076.0
139685,2017-12-28,1,2917,"INR",56866,372500.0
139686,2017-12-28,30,48056,"INR",79240,287313.0
139687,2017-12-29,1,727,"INR",46205,219586.0
139688,2017-12-29,2,3282,"INR",7934,125145.0
139689,2018-01-02,1,0,"INR",90139,395706.0
139690,2018-01-02,2,1407,"INR",53574,464401.0
139691,2018-01-02,1,1130,"INR",55686,532260.0
139692,2018-01-03,1,1972,"INR",85393,119701.0
139693,2018-01-03,8,13273,"INR",63616,129855.0
139694,2018-01-03,32,72310,"INR",34196,496595.0
139695,2018-01-03,30,46037,"INR",12801,545346.0
139696,2018-01-04,27,46306,"INR",34550,421716.0
139697,2018-01-04,113,172134,"INR",4698,563098.0
139698,2018-01-05,1,727,"INR",86084,194552.0
139699,2018-01-05,1,1972,"INR",34494,563099.0
139700,2018-01-05,1,671,"INR",88340,218029.0
139701,2018-01-08,1,657,"INR",39606,451481.0
139702,2018-01-09,1,657,"INR",31819,451361.0
139703,2018-01-10,3,7806,"INR",92404,379497.0
139704,2018-01-10,2,3639,"INR",27192,451118.0
139705,2018-01-11,1,1458,"INR",89471,88699.0
139706,2018-01-11,3,9528,"INR",50448,496585.0
139707,2018-01-11,1,657,"INR",44134,509036.0
139708,2018-01-11,1,671,"INR",69711,438397.0
139709,2018-01-11,5,8139,"INR",70580,495258.0
139710,2018-01-11,13,22630,"INR",98120,496106.0
139711,2018-01-12,3,7806,"INR",13459,225926.0
139712,2018-01-12,1,2630,"INR",28553,447173.0
139713,2018-01-12,6,9954,"INR",10492,164203.0
139714,2018-01-12,2,4699,"INR",80469,426232.0
139715,2018-01-15,1,1315,"INR",75320,521624.0
139716,2018-01-16,1,0,"INR",9228,128591.0
139717,2018-01-17,3,7806,"INR",47604,484237.0
139718,2018-01-17,1,727,"INR",49811,578512.0
139719,2018-01-17,25,48611,"INR",30854,527057.0
139720,2018-01-18,1,1315,"INR",82660,454811.0
139721,2018-01-18,8,13273,"INR",75455,579609.0
139722,2018-01-18,5,8139,"INR",1332,346104.0
139723,2018-01-18,30,48056,"INR",23866,474424.0
139724,2018-01-18,3,5657,"INR",34900,539049.0
139725,2018-01-19,1,1458,"INR",84251,302425.0
139726,2018-01-19,2,4602,"INR",74127,128588.0
139727,2018-01-19,3,7532,"INR",440,133838.0
139728,2018-01-19,2,4699,"INR",30139,417528.0
139729,2018-01-22,1,1458,"INR",22848,189872.0
139730,2018-01-22,3,9528,"INR",62518,555624.0
139731,2018-01-23,1,657,"INR",23839,450564.0
139732,2018-01-23,2,2185,"INR",84888,505375.0
139733,2018-01-23,3,5657,"INR",8369,300497.0
139734,2018-01-24,1,0,"INR",73563,257408.0
139735,2018-01-24,1,2185,"INR",25750,106209.0
139736,2018-01-24,1,1315,"INR",45886,133962.0
139737,2018-01-25,8,13273,"INR",36559,323332.0
139738,2018-01-25,1,2014,"INR",56606,540245.0
139739,2018-01-25,5,8139,"INR",66048,500943.0
139740,2018-01-25,3,5657,"INR",94324,538040.0
139741,2018-01-26,1,2630,"INR",85333,140381.0
139742,2018-01-26,2,3356,"INR",52667,443821.0
139743,2018-01-29,7,13796,"INR",16398,442736.0
139744,2018-01-29,6,9954,"INR",54152,508673.0
139745,2018-01-29,5,8139,"INR",10565,529690.0
139746,2018-01-30,1,1694,"INR",26868,131671.0
139747,2018-01-31,4,8014,"INR",53455,71037.0
139748,2018-01-31,3,9528,"INR",31163,516167.0
139749,2018-01-31,3,5259,"INR",38542,486983.0
139750,2018-02-01,1,1458,"INR",36450,579761.0
139751,2018-02-01,1,1343,"INR",4817,127596.0
139752,2018-02-02,1,1315,"INR",83342,520405.0
139753,2018-02-02,3,9528,"INR",33340,251092.0
139754,2018-02-02,5,9384,"INR",95479,64619.0
139755,2018-02-02,30,48056,"INR",87735,359582.0
139756,2018-02-03,1,657,"INR",28097,416227.0
139757,2018-02-05,1,727,"INR",56800,320189.0
139758,2018-02-05,5,5829,"INR",98192,565642.0
139759,2018-02-05,1,657,"INR",36854,187527.0
139760,2018-02-05,8,12208,"INR",48797,415657.0
139761,2018-02-05,8,13579,"INR",96172,98523.0
139762,2018-02-06,3,5657,"INR",79357,307070.0
139763,2018-02-07,1,2185,"INR",47195,135090.0
139764,2018-02-07,6,9954,"INR",46524,311443.0
139765,2018-02-08,1,1556,"INR",35217,361665.0
139766,2018-02-08,1,1315,"INR",96205,450419.0
139767,2018-02-08,1,671,"INR",74508,468074.0
139768,2018-02-09,3,7806,"INR",34720,121518.0
139769,2018-02-09,1,727,"INR",57547,497746.0
139770,2018-02-09,2,2718,"INR",15000,563357.0
139771,2018-02-09,1,657,"INR",51386,71058.0
139772,2018-02-09,3,5366,"INR",35670,209379.0
139773,2018-02-12,2,2329,"INR",71699,71172.0
139774,2018-02-12,1,1315,"INR",46198,352601.0
139775,2018-02-12,8,13273,"INR",78785,95241.0
139776,2018-02-12,3,9528,"INR",97863,491077.0
139777,2018-02-12,5,8139,"INR",76122,579931.0
139778,2018-02-12,4,6787,"INR",28250,85205.0
139779,2018-02-13,1,657,"INR",86530,412166.0
139780,2018-02-13,3,5657,"INR",40226,472332.0
139781,2018-02-14,4,8014,"INR",58600,76858.0
139782,2018-02-14,1,2630,"INR",24306,459016.0
139783,2018-02-15,1,657,"INR",23161,528199.0
139784,2018-02-15,1,1343,"INR",85828,474512.0
139785,2018-02-15,5,8139,"INR",41657,64770.0
139786,2018-02-16,1,1972,"INR",94603,566753.0
139787,2018-02-16,3,7532,"INR",22701,484412.0
139788,2018-02-16,2,4028,"INR",34043,521407.0
139789,2018-02-18,1,657,"INR",56856,576797.0
139790,2018-02-19,7,19056,"INR",94707,388921.0
139791,2018-02-20,3,9528,"INR",45647,530114.0
139792,2018-02-20,1,1699,"INR",29979,507147.0
139793,2018-02-21,1,1458,"INR",69364,543321.0
139794,2018-02-21,1,657,"INR",87559,495543.0
139795,2018-02-22,1,657,"INR",1270,511879.0
139796,2018-02-22,1,2009,"INR",64156,482107.0
139797,2018-02-22,30,46037,"INR",23048,75316.0
139798,2018-02-22,113,172134,"INR",61795,519599.0
139799,2018-02-22,30,48056,"INR",78551,541125.0
139800,2018-02-22,3,5657,"INR",73027,403006.0
139801,2018-02-23,2,3944,"INR",7998,520566.0
139802,2018-02-23,3,7532,"INR",6829,428884.0
139803,2018-02-23,1,2681,"INR",46911,350323.0
139804,2018-02-26,1,1315,"INR",66791,577543.0
139805,2018-02-27,2,3644,"INR",82304,434076.0
139806,2018-02-27,3,5657,"INR",48489,451510.0
139807,2018-02-28,1,727,"INR",43417,87882.0
139808,2018-02-28,1,1972,"INR",7755,508580.0
139809,2018-03-01,1,657,"INR",3403,153035.0
139810,2018-03-01,5,8139,"INR",9176,458108.0
139811,2018-03-02,7,15616,"INR",62919,565962.0
139812,2018-03-02,1,2630,"INR",18936,153036.0
139813,2018-03-02,2,4023,"INR",42079,95973.0
139814,2018-03-02,3,5657,"INR",10241,562214.0
139815,2018-03-05,1,657,"INR",65334,153039.0
139816,2018-03-05,5,8139,"INR",36521,292121.0
139817,2018-03-06,3,5657,"INR",17321,188259.0
139818,2018-03-07,1,0,"INR",63475,449627.0
139819,2018-03-07,4,7991,"INR",91532,81574.0
139820,2018-03-08,5,0,"INR",30039,469243.0
139821,2018-03-08,27,46306,"INR",65196,506754.0
139822,2018-03-08,1,435,"INR",3632,458470.0
139823,2018-03-08,3,5657,"INR",59562,340088.0
139824,2018-03-09,1,704,"INR",36518,72605.0
139825,2018-03-09,2,3208,"INR",66948,95844.0
139826,2018-03-12,1,671,"INR",1773,175292.0
139827,2018-03-12,3,9148,"INR",22249,214521.0
139828,2018-03-12,1,1995,"INR",74792,563799.0
139829,2018-03-13,2,1944,"INR",29294,73831.0
139830,2018-03-13,1,671,"INR",777,445141.0
139831,2018-03-14,4,7741,"INR",43564,417809.0
139832,2018-03-14,3,5366,"INR",25795,482687.0
139833,2018-03-14,12,23685,"INR",75047,79247.0
139834,2018-03-14,1,1130,"INR",69444,450842.0
139835,2018-03-15,1,704,"INR",78430,363532.0
139836,2018-03-15,24,47602,"INR",89567,526253.0
139837,2018-03-15,3,3597,"INR",20971,105296.0
139838,2018-03-15,3,5657,"INR",93876,216950.0
139839,2018-03-16,1,0,"INR",67575,460529.0
139840,2018-03-16,1,704,"INR",36415,106025.0
139841,2018-03-16,1,769,"INR",27951,145671.0
139842,2018-03-16,1,1343,"INR",12251,388966.0
139843,2018-03-16,10,22056,"INR",57127,529855.0
139844,2018-03-16,1,1995,"INR",22092,546071.0
139845,2018-03-18,8,15792,"INR",44860,221197.0
139846,2018-03-19,3,9148,"INR",84975,343696.0
139847,2018-03-20,1,0,"INR",56398,71316.0
139848,2018-03-20,1,1694,"INR",62764,482424.0
139849,2018-03-20,3,5657,"INR",94990,459789.0
139850,2018-03-21,1,2815,"INR",26875,566721.0
139851,2018-03-21,6,11843,"INR",61762,70106.0
139852,2018-03-21,1,1310,"INR",98979,537005.0
139853,2018-03-22,1,0,"INR",23403,395356.0
139854,2018-03-22,3,9148,"INR",97788,95623.0
139855,2018-03-22,1,671,"INR",15968,279242.0
139856,2018-03-23,3,9148,"INR",17440,79386.0
139857,2018-03-23,28,55653,"INR",89851,352546.0
139858,2018-03-26,1,1352,"INR",95466,261714.0
139859,2018-03-27,2,2718,"INR",86257,506648.0
139860,2018-03-28,3,8009,"INR",4324,100721.0
139861,2018-03-28,1,704,"INR",50907,526352.0
139862,2018-03-28,10,27444,"INR",73354,117031.0
139863,2018-03-28,3,5370,"INR",780,71204.0
139864,2018-03-29,3,7037,"INR",39237,563500.0
139865,2018-03-29,1,671,"INR",60831,225325.0
139866,2018-03-29,6,11843,"INR",1793,186279.0
139867,2018-03-29,30,46037,"INR",16577,536086.0
139868,2018-03-29,30,48056,"INR",917,83314.0
139869,2018-03-30,1,1407,"INR",22589,424889.0
139870,2018-03-30,2,2324,"INR",38426,178888.0
139871,2018-03-30,1,1343,"INR",85739,411584.0
139872,2018-03-30,8,15792,"INR",13516,321766.0
139873,2018-04-03,1,1407,"INR",66432,492219.0
139874,2018-04-03,3,9148,"INR",43294,470785.0
139875,2018-04-03,7,11315,"INR",49934,114937.0
139876,2018-04-04,1,671,"INR",65549,377729.0
139877,2018-04-05,1,704,"INR",77766,478044.0
139878,2018-04-05,3,9148,"INR",25949,353411.0
139879,2018-04-05,10,22056,"INR",41772,85719.0
139880,2018-04-06,2,4019,"INR",70932,81489.0
139881,2018-04-06,6,11843,"INR",84212,488196.0
139882,2018-04-09,113,172134,"INR",40470,526059.0
139883,2018-04-10,1,671,"INR",24930,85725.0
139884,2018-04-11,3,5630,"INR",6418,490262.0
139885,2018-04-11,3,6032,"INR",76942,186171.0
139886,2018-04-11,3,4486,"INR",52686,191633.0
139887,2018-04-12,23,56074,"INR",7136,364300.0
139888,2018-04-12,23,46935,"INR",92790,504363.0
139889,2018-04-12,3,5657,"INR",98183,136911.0
139890,2018-04-13,1,704,"INR",68970,543714.0
139891,2018-04-13,1,769,"INR",51817,71103.0
139892,2018-04-13,1,1343,"INR",24737,71104.0
139893,2018-04-13,63,95685,"INR",34261,258356.0
139894,2018-04-16,1,704,"INR",17650,170708.0
139895,2018-04-16,1,671,"INR",82524,145746.0
139896,2018-04-16,1,435,"INR",86811,186141.0
139897,2018-04-17,2,3519,"INR",89712,387796.0
139898,2018-04-17,8,8935,"INR",4693,507787.0
139899,2018-04-17,1,671,"INR",13311,130140.0
139900,2018-04-17,1,1694,"INR",14982,124605.0
139901,2018-04-18,3,5630,"INR",72731,459508.0
139902,2018-04-18,1,671,"INR",1584,190404.0
139903,2018-04-18,2,2208,"INR",35466,356940.0
139904,2018-04-19,3,5657,"INR",56537,362271.0
139905,2018-04-20,1,0,"INR",4456,143460.0
139906,2018-04-20,1,2014,"INR",78953,514185.0
139907,2018-04-20,30,27995,"INR",80588,482620.0
139908,2018-04-23,1,778,"INR",42658,119014.0
139909,2018-04-25,3,7037,"INR",13335,470655.0
139910,2018-04-25,7,18296,"INR",7966,86956.0
139911,2018-04-26,1,671,"INR",62311,119012.0
139912,2018-04-26,8,15792,"INR",52629,119019.0
139913,2018-04-26,2,2648,"INR",35849,388996.0
139914,2018-04-26,3,5657,"INR",98282,503054.0
139915,2018-04-27,2,2324,"INR",46352,387307.0
139916,2018-04-27,2,4412,"INR",85728,490368.0
139917,2018-04-27,3,4500,"INR",66114,455475.0
139918,2018-04-30,1,1343,"INR",17292,560430.0
139919,2018-05-02,1,671,"INR",48431,66215.0
139920,2018-05-03,3,7037,"INR",84982,65005.0
139921,2018-05-03,30,46037,"INR",13781,563704.0
139922,2018-05-03,3,5657,"INR",16409,65007.0
139923,2018-05-04,1,0,"INR",45479,560559.0
139924,2018-05-04,4,7375,"INR",35197,99017.0
139925,2018-05-04,113,172134,"INR",56054,406185.0
139926,2018-05-07,1,0,"INR",76091,481883.0
139927,2018-05-07,1,671,"INR",85365,525673.0
139928,2018-05-08,1,2014,"INR",90123,421698.0
139929,2018-05-08,1,1130,"INR",33449,442399.0
139930,2018-05-08,1,1324,"INR",67598,386364.0
139931,2018-05-09,1,2014,"INR",52210,489375.0
139932,2018-05-09,14,27634,"INR",88206,68990.0
139933,2018-05-10,3,5657,"INR",972,551718.0
139934,2018-05-11,30,52093,"INR",86988,459845.0
139935,2018-05-14,1,671,"INR",99816,458513.0
139936,2018-05-14,30,27995,"INR",4875,572422.0
139937,2018-05-14,1,884,"INR",10783,441059.0
139938,2018-05-15,1,565,"INR",69652,414939.0
139939,2018-05-16,2,2329,"INR",39706,502785.0
139940,2018-05-17,1,671,"INR",60317,97063.0
139941,2018-05-17,1,1769,"INR",63203,321975.0
139942,2018-05-17,3,5657,"INR",13516,66596.0
139943,2018-05-18,1,671,"INR",14607,457875.0
139944,2018-05-21,30,46037,"INR",30692,515402.0
139945,2018-05-22,1,671,"INR",61895,87293.0
139946,2018-05-22,3,5657,"INR",70590,112302.0
139947,2018-05-23,1,1343,"INR",23630,517941.0
139948,2018-05-23,6,11843,"INR",21087,65029.0
139949,2018-05-23,7,8833,"INR",56178,193542.0
139950,2018-05-24,1,1343,"INR",47377,193543.0
139951,2018-05-24,8,15792,"INR",80536,503666.0
139952,2018-05-25,1,671,"INR",71645,424865.0
139953,2018-05-25,30,46037,"INR",72726,82961.0
139954,2018-05-28,1,1343,"INR",51693,149746.0
139955,2018-05-29,1,769,"INR",92804,516608.0
139956,2018-05-29,3,7352,"INR",6083,478328.0
139957,2018-05-29,3,5657,"INR",87018,66592.0
139958,2018-05-30,30,27995,"INR",21577,432145.0
139959,2018-05-30,3,4417,"INR",44602,193541.0
139960,2018-05-31,6,11843,"INR",83583,432127.0
139961,2018-05-31,30,46037,"INR",56771,407124.0
139962,2018-05-31,3,5657,"INR",19708,454032.0
139963,2018-06-01,25,50282,"INR",74100,560465.0
139964,2018-06-01,7,14704,"INR",54944,410476.0
139965,2018-06-01,7,8833,"INR",82903,559899.0
139966,2018-06-04,2,4611,"INR",50363,572570.0
139967,2018-06-05,1,0,"INR",60422,193557.0
139968,2018-06-06,3,6713,"INR",81938,89107.0
139969,2018-06-06,1,500,"INR",52870,396050.0
139970,2018-06-08,1,1343,"INR",21221,411690.0
139971,2018-06-08,10,19741,"INR",33765,363159.0
139972,2018-06-08,10,22056,"INR",41826,193551.0
139973,2018-06-08,3,5657,"INR",54845,482932.0
139974,2018-06-12,1,1130,"INR",6997,453131.0
139975,2018-06-14,1,671,"INR",45681,70750.0
139976,2018-06-14,6,11843,"INR",31704,579251.0
139977,2018-06-14,3,5657,"INR",6140,457859.0
139978,2018-06-15,2,4023,"INR",45527,118902.0
139979,2018-06-15,3,7352,"INR",65919,229406.0
139980,2018-06-15,30,46037,"INR",85873,579377.0
139981,2018-06-18,13,14759,"INR",81988,192431.0
139982,2018-06-18,4,8718,"INR",69228,79211.0
139983,2018-06-18,8,11042,"INR",33133,146775.0
139984,2018-06-19,1,671,"INR",24642,546053.0
139985,2018-06-19,3,4500,"INR",8778,486066.0
139986,2018-06-19,3,2819,"INR",81092,172941.0
139987,2018-06-19,3,5657,"INR",3195,193526.0
139988,2018-06-20,5,10551,"INR",67635,157663.0
139989,2018-06-20,1,2014,"INR",90203,219974.0
139990,2018-06-20,7,14704,"INR",7319,70884.0
139991,2018-06-21,5,11259,"INR",78445,368991.0
139992,2018-06-21,1,671,"INR",65172,390201.0
139993,2018-06-22,9,19699,"INR",19012,442591.0
139994,2018-06-22,1,1343,"INR",14146,83822.0
139995,2018-06-22,8,15792,"INR",7901,337039.0
139996,2018-06-22,3,7352,"INR",98616,488593.0
139997,2018-06-22,113,172134,"INR",14539,79442.0
139998,2018-06-22,30,27995,"INR",72022,527427.0
139999,2018-06-25,5,9852,"INR",18544,321932.0
140000,2018-06-25,1,1546,"INR",81156,568257.0
140001,2018-06-25,1,671,"INR",31462,452149.0
140002,2018-06-26,1,1343,"INR",8798,551989.0
140003,2018-06-28,8,15792,"INR",56179,418266.0
140004,2018-06-28,1,1324,"INR",54539,66157.0
140005,2018-06-29,3,7037,"INR",53363,70650.0
140006,2018-06-29,2,4023,"INR",29521,236083.0
140007,2018-07-02,1,1167,"INR",52455,313178.0
140008,2018-07-03,7,14704,"INR",12538,409597.0
140009,2018-07-03,1,1694,"INR",72254,537671.0
140010,2018-07-03,3,5657,"INR",23148,548450.0
140011,2018-07-04,7,16023,"INR",85929,233805.0
140012,2018-07-04,2,3356,"INR",84614,125537.0
140013,2018-07-05,1,671,"INR",39192,66270.0
140014,2018-07-05,3,5657,"INR",27006,412851.0
140015,2018-07-06,1,0,"INR",45861,504671.0
140016,2018-07-06,1,671,"INR",44495,514108.0
140017,2018-07-09,1,1537,"INR",4962,417184.0
140018,2018-07-10,10,13245,"INR",69028,376393.0
140019,2018-07-10,3,5657,"INR",9763,431252.0
140020,2018-07-11,23,46931,"INR",36531,547002.0
140021,2018-07-12,1,671,"INR",9178,432582.0
140022,2018-07-12,6,11843,"INR",25956,253978.0
140023,2018-07-12,30,46037,"INR",61948,93521.0
140024,2018-07-12,7,8833,"INR",76929,571558.0
140025,2018-07-13,1,2009,"INR",23081,78254.0
140026,2018-07-16,3,5787,"INR",89869,487122.0
140027,2018-07-16,3,9148,"INR",7980,326001.0
140028,2018-07-17,3,5657,"INR",30809,70658.0
140029,2018-07-18,4,7380,"INR",77208,433300.0
140030,2018-07-19,1,1167,"INR",81958,66161.0
140031,2018-07-19,1,671,"INR",62077,310907.0
140032,2018-07-20,1,671,"INR",38973,478415.0
140033,2018-07-20,8,15792,"INR",88186,105990.0
140034,2018-07-23,1,2685,"INR",19486,73028.0
140035,2018-07-24,1,671,"INR",98891,568436.0
140036,2018-07-24,3,5093,"INR",46639,105632.0
140037,2018-07-24,3,5657,"INR",56811,530187.0
140038,2018-07-26,3,5657,"INR",78746,378594.0
140039,2018-07-27,1,2681,"INR",10700,476209.0
140040,2018-07-27,3,7352,"INR",37908,523531.0
140041,2018-07-28,1,671,"INR",90881,523894.0
140042,2018-07-30,1,778,"INR",71270,142811.0
140043,2018-07-30,4,7375,"INR",31404,568201.0
